date,qty sold (kgs),avg.price (rs./kg),year,month,month_num,rainfall
2016-04-27,54969.0,661.1,2016,4,4,33.3
2016-04-28,68087.5,678.73,2016,4,4,33.3
2016-04-28,62344.3,664.21,2016,4,4,33.3
2016-04-29,28227.8,662.68,2016,4,4,33.3
2016-04-29,53216.2,667.99,2016,4,4,33.3
2016-04-30,27389.3,745.36,2016,4,4,33.3
2016-04-30,99246.9,717.39,2016,4,4,33.3
2016-05-02,47110.6,689.55,2016,5,5,258.5
2016-05-02,51580.4,709.66,2016,5,5,258.5
2016-05-03,78474.1,715.59,2016,5,5,258.5
2016-05-03,84552.4,707.38,2016,5,5,258.5
2016-05-04,42632.7,733.84,2016,5,5,258.5
2016-05-04,62563.6,729.65,2016,5,5,258.5
2016-05-05,70245.0,727.92,2016,5,5,258.5
2016-05-05,47019.9,728.05,2016,5,5,258.5
2016-05-06,34790.8,690.24,2016,5,5,258.5
2016-05-06,43008.2,699.45,2016,5,5,258.5
2016-05-07,88723.0,712.61,2016,5,5,258.5
2016-05-07,24713.4,726.37,2016,5,5,258.5
2016-05-09,35636.3,659.12,2016,5,5,258.5
2016-05-09,37421.5,682.08,2016,5,5,258.5
2016-05-10,57501.9,708.78,2016,5,5,258.5
2016-05-10,51139.1,679.7,2016,5,5,258.5
2016-05-11,40422.9,657.53,2016,5,5,258.5
2016-05-11,38973.3,682.81,2016,5,5,258.5
2016-05-12,36098.9,675.85,2016,5,5,258.5
2016-05-12,54667.8,684.74,2016,5,5,258.5
2016-05-13,18461.9,641.54,2016,5,5,258.5
2016-05-13,32752.1,657.84,2016,5,5,258.5
2016-05-14,9083.3,741.51,2016,5,5,258.5
2016-05-14,55251.4,671.68,2016,5,5,258.5
2016-05-17,36558.5,694.32,2016,5,5,258.5
2016-05-17,30683.3,695.29,2016,5,5,258.5
2016-05-19,40074.6,718.7,2016,5,5,258.5
2016-05-19,26333.7,690.95,2016,5,5,258.5
2016-05-20,32960.0,676.67,2016,5,5,258.5
2016-05-20,13836.0,667.13,2016,5,5,258.5
2016-05-21,56508.8,687.37,2016,5,5,258.5
2016-05-21,8953.7,692.07,2016,5,5,258.5
2016-05-23,15567.6,657.56,2016,5,5,258.5
2016-05-23,31438.8,733.07,2016,5,5,258.5
2016-05-24,51107.1,718.07,2016,5,5,258.5
2016-05-24,52708.0,718.09,2016,5,5,258.5
2016-05-25,40413.5,695.13,2016,5,5,258.5
2016-05-25,48824.3,710.22,2016,5,5,258.5
2016-05-26,53940.2,711.94,2016,5,5,258.5
2016-05-26,41317.2,686.93,2016,5,5,258.5
2016-05-27,22380.8,664.35,2016,5,5,258.5
2016-05-27,32255.7,642.32,2016,5,5,258.5
2016-05-28,10835.8,681.6,2016,5,5,258.5
2016-05-28,70543.3,666.34,2016,5,5,258.5
2016-05-30,21909.3,669.62,2016,5,5,258.5
2016-05-30,40198.7,719.1,2016,5,5,258.5
2016-05-31,57211.1,690.59,2016,5,5,258.5
2016-05-31,53683.2,690.43,2016,5,5,258.5
2016-06-01,34888.8,684.74,2016,6,6,595.7
2016-06-02,53558.2,700.94,2016,6,6,595.7
2016-06-02,33020.0,695.61,2016,6,6,595.7
2016-06-03,25715.9,665.2,2016,6,6,595.7
2016-06-03,13582.8,672.15,2016,6,6,595.7
2016-06-04,52240.1,690.62,2016,6,6,595.7
2016-06-04,12324.7,658.97,2016,6,6,595.7
2016-06-06,38157.3,741.79,2016,6,6,595.7
2016-06-06,15224.5,658.76,2016,6,6,595.7
2016-06-07,62254.1,710.11,2016,6,6,595.7
2016-06-07,53191.7,732.73,2016,6,6,595.7
2016-06-08,49280.4,718.88,2016,6,6,595.7
2016-06-09,57141.1,713.24,2016,6,6,595.7
2016-06-09,49664.5,696.14,2016,6,6,595.7
2016-06-10,28426.7,670.26,2016,6,6,595.7
2016-06-11,16405.7,732.31,2016,6,6,595.7
2016-06-11,71444.7,729.19,2016,6,6,595.7
2016-06-13,44774.5,740.16,2016,6,6,595.7
2016-06-13,19280.4,693.0,2016,6,6,595.7
2016-06-14,67692.6,749.13,2016,6,6,595.7
2016-06-14,60474.2,735.71,2016,6,6,595.7
2016-06-15,35188.1,719.8,2016,6,6,595.7
2016-06-15,51387.1,739.86,2016,6,6,595.7
2016-06-16,59545.3,762.73,2016,6,6,595.7
2016-06-16,40603.2,759.23,2016,6,6,595.7
2016-06-17,21382.2,741.09,2016,6,6,595.7
2016-06-17,46552.3,748.33,2016,6,6,595.7
2016-06-18,74699.5,775.78,2016,6,6,595.7
2016-06-18,17458.0,743.75,2016,6,6,595.7
2016-06-20,44129.2,844.62,2016,6,6,595.7
2016-06-20,23132.6,788.64,2016,6,6,595.7
2016-06-21,71920.3,783.09,2016,6,6,595.7
2016-06-21,70159.9,832.95,2016,6,6,595.7
2016-06-22,58095.8,795.56,2016,6,6,595.7
2016-06-22,44626.3,803.31,2016,6,6,595.7
2016-06-23,45920.2,777.73,2016,6,6,595.7
2016-06-23,59982.7,769.1,2016,6,6,595.7
2016-06-24,15154.8,735.34,2016,6,6,595.7
2016-06-24,38898.9,767.37,2016,6,6,595.7
2016-06-25,68321.1,778.0,2016,6,6,595.7
2016-06-25,14475.2,738.7,2016,6,6,595.7
2016-06-27,35944.5,802.67,2016,6,6,595.7
2016-06-27,19812.1,729.85,2016,6,6,595.7
2016-06-28,41286.9,789.85,2016,6,6,595.7
2016-06-28,41032.7,775.59,2016,6,6,595.7
2016-06-29,32646.6,791.92,2016,6,6,595.7
2016-06-29,37459.6,781.41,2016,6,6,595.7
2016-06-30,37638.6,730.98,2016,6,6,595.7
2016-06-30,24405.2,769.86,2016,6,6,595.7
2016-07-01,33155.6,749.89,2016,7,7,441.5
2016-07-01,17184.8,740.86,2016,7,7,441.5
2016-07-02,11324.5,773.67,2016,7,7,441.5
2016-07-02,54821.0,785.46,2016,7,7,441.5
2016-07-04,13377.3,747.99,2016,7,7,441.5
2016-07-04,25620.0,813.05,2016,7,7,441.5
2016-07-05,31555.5,773.55,2016,7,7,441.5
2016-07-05,42101.5,815.34,2016,7,7,441.5
2016-07-07,21811.9,785.28,2016,7,7,441.5
2016-07-07,25204.5,782.7,2016,7,7,441.5
2016-07-08,11171.0,780.21,2016,7,7,441.5
2016-07-08,29232.4,811.85,2016,7,7,441.5
2016-07-09,62468.9,818.58,2016,7,7,441.5
2016-07-09,9034.0,766.65,2016,7,7,441.5
2016-07-11,12797.7,746.84,2016,7,7,441.5
2016-07-11,29464.3,797.57,2016,7,7,441.5
2016-07-12,49776.3,813.54,2016,7,7,441.5
2016-07-12,44983.3,793.18,2016,7,7,441.5
2016-07-13,39226.9,811.81,2016,7,7,441.5
2016-07-13,41175.2,790.73,2016,7,7,441.5
2016-07-14,30040.4,788.36,2016,7,7,441.5
2016-07-14,39104.0,801.48,2016,7,7,441.5
2016-07-15,38985.9,810.07,2016,7,7,441.5
2016-07-15,14466.3,796.99,2016,7,7,441.5
2016-07-16,73741.6,802.8,2016,7,7,441.5
2016-07-16,13828.3,785.44,2016,7,7,441.5
2016-07-18,27569.7,814.66,2016,7,7,441.5
2016-07-18,14535.7,734.92,2016,7,7,441.5
2016-07-19,41668.8,812.41,2016,7,7,441.5
2016-07-19,48067.6,785.49,2016,7,7,441.5
2016-07-20,33015.1,783.92,2016,7,7,441.5
2016-07-20,36108.7,809.84,2016,7,7,441.5
2016-07-21,26040.1,796.8,2016,7,7,441.5
2016-07-21,42695.5,789.14,2016,7,7,441.5
2016-07-22,38489.6,770.59,2016,7,7,441.5
2016-07-22,12346.3,792.26,2016,7,7,441.5
2016-07-23,49476.2,784.15,2016,7,7,441.5
2016-07-23,11327.3,772.56,2016,7,7,441.5
2016-07-25,10011.7,735.31,2016,7,7,441.5
2016-07-25,18490.4,831.13,2016,7,7,441.5
2016-07-26,34146.5,781.76,2016,7,7,441.5
2016-07-26,45048.7,819.24,2016,7,7,441.5
2016-07-27,29881.6,796.96,2016,7,7,441.5
2016-07-27,31506.9,828.88,2016,7,7,441.5
2016-07-28,36570.4,819.76,2016,7,7,441.5
2016-07-28,32733.6,792.75,2016,7,7,441.5
2016-07-29,14781.0,774.78,2016,7,7,441.5
2016-07-29,34913.6,802.43,2016,7,7,441.5
2016-07-30,9786.3,779.84,2016,7,7,441.5
2016-07-30,48157.8,788.08,2016,7,7,441.5
2016-08-01,25920.5,831.47,2016,8,8,231.0
2016-08-01,9572.2,768.08,2016,8,8,231.0
2016-08-02,55326.7,801.86,2016,8,8,231.0
2016-08-02,47461.7,820.76,2016,8,8,231.0
2016-08-03,40049.1,805.39,2016,8,8,231.0
2016-08-03,42566.6,807.38,2016,8,8,231.0
2016-08-04,30744.6,803.84,2016,8,8,231.0
2016-08-04,32772.0,812.18,2016,8,8,231.0
2016-08-05,8600.4,757.24,2016,8,8,231.0
2016-08-05,35050.4,787.71,2016,8,8,231.0
2016-08-06,9366.9,808.01,2016,8,8,231.0
2016-08-06,50595.7,803.44,2016,8,8,231.0
2016-08-08,22793.4,842.55,2016,8,8,231.0
2016-08-08,10239.5,766.23,2016,8,8,231.0
2016-08-10,47055.3,881.02,2016,8,8,231.0
2016-08-10,41179.2,873.87,2016,8,8,231.0
2016-08-11,30691.0,905.77,2016,8,8,231.0
2016-08-11,29979.5,890.78,2016,8,8,231.0
2016-08-12,43005.2,899.61,2016,8,8,231.0
2016-08-12,10225.1,899.86,2016,8,8,231.0
2016-08-13,13343.7,930.57,2016,8,8,231.0
2016-08-13,44607.4,940.1,2016,8,8,231.0
2016-08-16,59860.4,975.22,2016,8,8,231.0
2016-08-16,50016.4,972.21,2016,8,8,231.0
2016-08-17,34469.9,1057.14,2016,8,8,231.0
2016-08-17,44439.0,1035.52,2016,8,8,231.0
2016-08-18,37774.1,1018.1,2016,8,8,231.0
2016-08-18,39290.0,1033.86,2016,8,8,231.0
2016-08-19,22705.6,973.31,2016,8,8,231.0
2016-08-19,46297.8,943.88,2016,8,8,231.0
2016-08-20,12149.0,963.85,2016,8,8,231.0
2016-08-20,50611.6,960.47,2016,8,8,231.0
2016-08-22,20315.3,928.88,2016,8,8,231.0
2016-08-22,30875.9,969.89,2016,8,8,231.0
2016-08-23,42743.0,994.53,2016,8,8,231.0
2016-08-23,62482.7,977.08,2016,8,8,231.0
2016-08-24,36158.4,983.64,2016,8,8,231.0
2016-08-24,35453.7,991.23,2016,8,8,231.0
2016-08-25,40188.2,921.2,2016,8,8,231.0
2016-08-25,30538.2,923.46,2016,8,8,231.0
2016-08-26,25414.7,953.46,2016,8,8,231.0
2016-08-26,8735.2,948.25,2016,8,8,231.0
2016-08-27,9643.0,949.83,2016,8,8,231.0
2016-08-27,53429.6,987.71,2016,8,8,231.0
2016-08-29,22853.3,984.71,2016,8,8,231.0
2016-08-29,17061.9,945.11,2016,8,8,231.0
2016-08-30,56044.1,997.04,2016,8,8,231.0
2016-08-30,68385.2,949.47,2016,8,8,231.0
2016-08-31,66407.8,982.19,2016,8,8,231.0
2016-08-31,37214.7,961.36,2016,8,8,231.0
2016-09-01,30975.0,962.51,2016,9,9,231.0
2016-09-01,40118.4,935.89,2016,9,9,231.0
2016-09-02,16937.2,922.18,2016,9,9,231.0
2016-09-02,49275.9,915.75,2016,9,9,231.0
2016-09-03,50108.1,921.37,2016,9,9,231.0
2016-09-03,7836.0,926.13,2016,9,9,231.0
2016-09-05,20888.3,927.97,2016,9,9,231.0
2016-09-05,26010.0,932.41,2016,9,9,231.0
2016-09-06,66534.3,923.23,2016,9,9,231.0
2016-09-06,60592.9,863.51,2016,9,9,231.0
2016-09-07,47739.2,891.08,2016,9,9,231.0
2016-09-07,48699.7,886.88,2016,9,9,231.0
2016-09-08,28695.4,928.8,2016,9,9,231.0
2016-09-08,37609.5,926.04,2016,9,9,231.0
2016-09-09,16823.5,947.14,2016,9,9,231.0
2016-09-10,10807.4,931.52,2016,9,9,231.0
2016-09-10,47185.3,941.32,2016,9,9,231.0
2016-09-13,52157.2,1029.38,2016,9,9,231.0
2016-09-13,56263.5,954.83,2016,9,9,231.0
2016-09-15,33731.0,1010.0,2016,9,9,231.0
2016-09-15,23516.9,1019.13,2016,9,9,231.0
2016-09-17,64782.6,990.05,2016,9,9,231.0
2016-09-19,36956.5,969.37,2016,9,9,231.0
2016-09-19,38638.2,1016.5,2016,9,9,231.0
2016-09-20,74429.1,969.47,2016,9,9,231.0
2016-09-20,66596.5,1023.97,2016,9,9,231.0
2016-09-21,58397.2,987.35,2016,9,9,231.0
2016-09-21,63496.6,1003.9,2016,9,9,231.0
2016-09-22,51456.2,985.97,2016,9,9,231.0
2016-09-22,56572.0,961.73,2016,9,9,231.0
2016-09-23,31518.7,963.87,2016,9,9,231.0
2016-09-23,50006.7,936.73,2016,9,9,231.0
2016-09-24,16868.9,925.38,2016,9,9,231.0
2016-09-24,69993.9,942.29,2016,9,9,231.0
2016-09-26,39327.9,1013.57,2016,9,9,231.0
2016-09-26,31271.7,933.8,2016,9,9,231.0
2016-09-27,79946.9,981.73,2016,9,9,231.0
2016-09-27,62459.6,948.35,2016,9,9,231.0
2016-09-28,41479.3,944.46,2016,9,9,231.0
2016-09-28,63325.8,966.1,2016,9,9,231.0
2016-09-29,60327.8,972.82,2016,9,9,231.0
2016-09-29,54755.4,977.65,2016,9,9,231.0
2016-09-30,30330.9,957.32,2016,9,9,231.0
2016-09-30,42507.4,938.65,2016,9,9,231.0
2016-10-01,64410.4,962.99,2016,10,10,105.1
2016-10-01,13717.5,944.22,2016,10,10,105.1
2016-10-03,44973.7,988.84,2016,10,10,105.1
2016-10-03,34254.7,911.64,2016,10,10,105.1
2016-10-04,59887.5,965.81,2016,10,10,105.1
2016-10-04,64333.3,1004.05,2016,10,10,105.1
2016-10-05,62958.1,957.04,2016,10,10,105.1
2016-10-05,37320.9,959.86,2016,10,10,105.1
2016-10-06,63591.5,978.8,2016,10,10,105.1
2016-10-06,63879.5,967.4,2016,10,10,105.1
2016-10-07,38458.4,968.28,2016,10,10,105.1
2016-10-07,39434.7,949.29,2016,10,10,105.1
2016-10-08,14179.8,981.98,2016,10,10,105.1
2016-10-08,75705.2,988.81,2016,10,10,105.1
2016-10-11,69532.4,1011.68,2016,10,10,105.1
2016-10-11,84340.5,1049.99,2016,10,10,105.1
2016-10-12,42143.8,1022.71,2016,10,10,105.1
2016-10-12,64288.3,1040.08,2016,10,10,105.1
2016-10-13,64780.1,1046.95,2016,10,10,105.1
2016-10-13,58275.8,1045.56,2016,10,10,105.1
2016-10-14,41466.4,986.82,2016,10,10,105.1
2016-10-14,29561.2,1015.98,2016,10,10,105.1
2016-10-15,18081.7,1020.45,2016,10,10,105.1
2016-10-15,76327.6,1014.8,2016,10,10,105.1
2016-10-17,47678.5,1045.05,2016,10,10,105.1
2016-10-17,44187.8,973.42,2016,10,10,105.1
2016-10-18,98707.0,1040.82,2016,10,10,105.1
2016-10-18,81385.9,1010.51,2016,10,10,105.1
2016-10-19,50080.5,1029.69,2016,10,10,105.1
2016-10-19,67692.8,1027.62,2016,10,10,105.1
2016-10-20,67854.5,1031.6,2016,10,10,105.1
2016-10-20,72178.8,1026.03,2016,10,10,105.1
2016-10-21,45584.4,1030.67,2016,10,10,105.1
2016-10-21,47667.2,1037.43,2016,10,10,105.1
2016-10-22,15771.5,1063.39,2016,10,10,105.1
2016-10-22,92938.1,1033.71,2016,10,10,105.1
2016-10-24,55592.7,1110.17,2016,10,10,105.1
2016-10-24,37622.5,1045.53,2016,10,10,105.1
2016-10-25,104520.0,1098.93,2016,10,10,105.1
2016-10-25,94764.5,1068.54,2016,10,10,105.1
2016-10-26,56775.6,1103.63,2016,10,10,105.1
2016-10-26,76755.0,1097.66,2016,10,10,105.1
2016-10-27,65646.8,1117.52,2016,10,10,105.1
2016-10-27,77882.5,1104.83,2016,10,10,105.1
2016-10-28,52801.6,1123.19,2016,10,10,105.1
2016-10-28,73584.0,1132.21,2016,10,10,105.1
2016-10-31,43230.8,1168.76,2016,10,10,105.1
2016-11-01,76028.0,1122.06,2016,11,11,57.9
2016-11-01,66085.7,1170.89,2016,11,11,57.9
2016-11-02,59487.1,1177.52,2016,11,11,57.9
2016-11-02,46617.9,1194.11,2016,11,11,57.9
2016-11-03,43046.2,1160.31,2016,11,11,57.9
2016-11-03,54726.6,1146.44,2016,11,11,57.9
2016-11-04,38199.7,1164.42,2016,11,11,57.9
2016-11-04,41474.2,1159.41,2016,11,11,57.9
2016-11-05,79846.9,1167.32,2016,11,11,57.9
2016-11-05,19605.3,1186.67,2016,11,11,57.9
2016-11-07,8969.4,1206.86,2016,11,11,57.9
2016-11-07,35043.8,1309.78,2016,11,11,57.9
2016-11-08,59666.7,1361.83,2016,11,11,57.9
2016-11-08,73609.5,1355.99,2016,11,11,57.9
2016-11-10,39626.1,1293.03,2016,11,11,57.9
2016-11-10,36307.8,1289.46,2016,11,11,57.9
2016-11-11,32653.9,1220.89,2016,11,11,57.9
2016-11-11,41765.6,1276.04,2016,11,11,57.9
2016-11-12,7902.6,1211.53,2016,11,11,57.9
2016-11-12,24931.8,1207.69,2016,11,11,57.9
2016-11-14,15041.1,1267.49,2016,11,11,57.9
2016-11-16,14966.6,1312.15,2016,11,11,57.9
2016-11-18,28238.3,1239.98,2016,11,11,57.9
2016-11-18,34013.9,1233.45,2016,11,11,57.9
2016-11-19,43725.3,1252.28,2016,11,11,57.9
2016-11-21,17074.5,1297.44,2016,11,11,57.9
2016-11-22,26514.7,1227.69,2016,11,11,57.9
2016-11-22,41544.2,1261.02,2016,11,11,57.9
2016-11-23,22330.3,1238.52,2016,11,11,57.9
2016-11-23,18022.6,1226.69,2016,11,11,57.9
2016-11-24,50853.8,1242.61,2016,11,11,57.9
2016-11-24,36267.0,1252.16,2016,11,11,57.9
2016-11-25,19581.9,1328.73,2016,11,11,57.9
2016-11-25,31962.3,1275.88,2016,11,11,57.9
2016-11-26,56864.9,1309.01,2016,11,11,57.9
2016-11-26,6122.2,1270.3,2016,11,11,57.9
2016-11-28,7051.0,1249.64,2016,11,11,57.9
2016-11-28,23794.2,1344.64,2016,11,11,57.9
2016-11-29,49972.5,1312.32,2016,11,11,57.9
2016-11-29,48709.5,1351.86,2016,11,11,57.9
2016-11-30,33783.2,1324.39,2016,11,11,57.9
2016-11-30,26507.2,1300.96,2016,11,11,57.9
2016-12-01,56658.5,1274.68,2016,12,12,22.0
2016-12-01,59731.3,1305.01,2016,12,12,22.0
2016-12-02,30623.2,1249.54,2016,12,12,22.0
2016-12-02,41153.5,1226.87,2016,12,12,22.0
2016-12-03,59491.1,1242.79,2016,12,12,22.0
2016-12-03,6861.9,1179.99,2016,12,12,22.0
2016-12-05,27028.0,1196.84,2016,12,12,22.0
2016-12-05,10465.7,1175.27,2016,12,12,22.0
2016-12-08,36751.5,1244.58,2016,12,12,22.0
2016-12-08,22138.0,1263.41,2016,12,12,22.0
2016-12-09,18374.4,1221.74,2016,12,12,22.0
2016-12-09,20943.2,1256.38,2016,12,12,22.0
2016-12-10,37295.7,1252.71,2016,12,12,22.0
2016-12-10,4779.4,1146.16,2016,12,12,22.0
2016-12-12,27876.7,1240.65,2016,12,12,22.0
2016-12-13,55685.7,1230.56,2016,12,12,22.0
2016-12-13,54502.9,1208.75,2016,12,12,22.0
2016-12-14,29027.2,1198.32,2016,12,12,22.0
2016-12-14,32942.5,1234.94,2016,12,12,22.0
2016-12-15,61785.2,1202.95,2016,12,12,22.0
2016-12-15,79119.9,1218.17,2016,12,12,22.0
2016-12-16,49894.5,1186.44,2016,12,12,22.0
2016-12-16,25126.6,1199.55,2016,12,12,22.0
2016-12-17,5492.0,1227.57,2016,12,12,22.0
2016-12-17,65871.9,1190.82,2016,12,12,22.0
2016-12-19,25587.8,1196.33,2016,12,12,22.0
2016-12-20,67444.6,1165.81,2016,12,12,22.0
2016-12-20,68041.3,1142.79,2016,12,12,22.0
2016-12-21,25689.9,1170.81,2016,12,12,22.0
2016-12-21,24819.3,1151.39,2016,12,12,22.0
2016-12-22,76104.4,1165.05,2016,12,12,22.0
2016-12-22,62075.9,1137.94,2016,12,12,22.0
2016-12-23,14962.5,1135.42,2016,12,12,22.0
2016-12-23,18858.3,1111.58,2016,12,12,22.0
2016-12-24,42866.1,1147.98,2016,12,12,22.0
2016-12-26,18539.5,1153.47,2016,12,12,22.0
2016-12-27,36705.6,1186.57,2016,12,12,22.0
2016-12-27,26756.0,1190.84,2016,12,12,22.0
2016-12-28,13248.5,1226.55,2016,12,12,22.0
2016-12-28,21818.6,1206.17,2016,12,12,22.0
2016-12-29,43839.5,1219.58,2016,12,12,22.0
2016-12-29,52021.9,1227.28,2016,12,12,22.0
2016-12-30,16284.4,1216.1,2016,12,12,22.0
2016-12-30,12645.4,1175.37,2016,12,12,22.0
2016-12-31,40802.8,1243.2,2016,12,12,22.0
2017-01-02,25294.4,1288.8,2017,1,1,12.7
2017-01-03,58808.8,1291.11,2017,1,1,12.7
2017-01-03,37622.1,1332.28,2017,1,1,12.7
2017-01-04,19493.7,1364.97,2017,1,1,12.7
2017-01-04,25942.5,1413.97,2017,1,1,12.7
2017-01-05,61853.1,1337.46,2017,1,1,12.7
2017-01-05,50799.1,1344.57,2017,1,1,12.7
2017-01-06,28118.5,1375.64,2017,1,1,12.7
2017-01-06,23536.9,1395.99,2017,1,1,12.7
2017-01-07,6121.7,1365.92,2017,1,1,12.7
2017-01-07,51807.0,1349.46,2017,1,1,12.7
2017-01-09,38023.7,1354.99,2017,1,1,12.7
2017-01-09,13102.9,1256.86,2017,1,1,12.7
2017-01-10,61107.2,1337.56,2017,1,1,12.7
2017-01-10,72456.5,1373.1,2017,1,1,12.7
2017-01-11,38040.4,1380.11,2017,1,1,12.7
2017-01-11,27026.6,1351.94,2017,1,1,12.7
2017-01-12,49476.9,1359.29,2017,1,1,12.7
2017-01-12,57375.0,1371.65,2017,1,1,12.7
2017-01-13,18530.4,1358.65,2017,1,1,12.7
2017-01-13,23251.5,1373.0,2017,1,1,12.7
2017-01-17,52976.1,1388.96,2017,1,1,12.7
2017-01-17,58891.4,1381.41,2017,1,1,12.7
2017-01-18,19408.3,1373.44,2017,1,1,12.7
2017-01-18,31985.3,1378.0,2017,1,1,12.7
2017-01-19,54898.3,1386.23,2017,1,1,12.7
2017-01-19,50788.2,1380.25,2017,1,1,12.7
2017-01-21,55361.2,1351.78,2017,1,1,12.7
2017-01-21,6235.2,1378.06,2017,1,1,12.7
2017-01-23,13779.3,1344.0,2017,1,1,12.7
2017-01-23,29123.6,1358.64,2017,1,1,12.7
2017-01-24,54696.8,1349.2,2017,1,1,12.7
2017-01-24,58121.3,1363.98,2017,1,1,12.7
2017-01-25,28509.4,1340.57,2017,1,1,12.7
2017-01-25,29500.5,1350.64,2017,1,1,12.7
2017-01-27,23001.0,1345.8,2017,1,1,12.7
2017-01-27,25086.1,1367.41,2017,1,1,12.7
2017-01-28,6381.9,1335.33,2017,1,1,12.7
2017-01-28,46507.4,1313.6,2017,1,1,12.7
2017-01-30,7643.1,1296.1,2017,1,1,12.7
2017-01-30,34148.6,1312.0,2017,1,1,12.7
2017-01-31,69200.5,1337.67,2017,1,1,12.7
2017-01-31,43962.1,1291.74,2017,1,1,12.7
2017-02-01,31236.4,1335.04,2017,2,2,0.3
2017-02-01,11478.1,1321.9,2017,2,2,0.3
2017-02-02,56082.6,1344.35,2017,2,2,0.3
2017-02-02,60046.1,1324.97,2017,2,2,0.3
2017-02-03,17446.5,1306.34,2017,2,2,0.3
2017-02-03,15873.8,1338.72,2017,2,2,0.3
2017-02-04,35010.4,1365.92,2017,2,2,0.3
2017-02-04,5980.3,1336.26,2017,2,2,0.3
2017-02-06,25154.4,1363.05,2017,2,2,0.3
2017-02-06,4679.9,1325.04,2017,2,2,0.3
2017-02-07,55560.6,1354.23,2017,2,2,0.3
2017-02-07,62182.2,1378.3,2017,2,2,0.3
2017-02-08,41028.9,1356.9,2017,2,2,0.3
2017-02-08,25333.4,1349.87,2017,2,2,0.3
2017-02-09,56278.2,1344.35,2017,2,2,0.3
2017-02-09,67316.9,1362.46,2017,2,2,0.3
2017-02-10,12663.4,1325.08,2017,2,2,0.3
2017-02-10,28583.7,1344.04,2017,2,2,0.3
2017-02-11,5768.8,1371.29,2017,2,2,0.3
2017-02-11,57295.9,1341.23,2017,2,2,0.3
2017-02-13,15790.8,1326.02,2017,2,2,0.3
2017-02-13,8358.2,1304.13,2017,2,2,0.3
2017-02-14,65901.4,1335.57,2017,2,2,0.3
2017-02-14,53917.3,1291.12,2017,2,2,0.3
2017-02-15,35251.0,1326.28,2017,2,2,0.3
2017-02-15,22767.5,1322.37,2017,2,2,0.3
2017-02-16,69081.9,1341.77,2017,2,2,0.3
2017-02-16,59257.7,1313.55,2017,2,2,0.3
2017-02-17,11047.9,1312.12,2017,2,2,0.3
2017-02-17,13552.3,1312.5,2017,2,2,0.3
2017-02-18,45875.7,1309.48,2017,2,2,0.3
2017-02-18,5956.8,1350.48,2017,2,2,0.3
2017-02-20,27902.4,1323.84,2017,2,2,0.3
2017-02-21,52933.0,1277.75,2017,2,2,0.3
2017-02-21,73654.7,1313.13,2017,2,2,0.3
2017-02-22,23285.4,1280.98,2017,2,2,0.3
2017-02-22,45657.8,1295.83,2017,2,2,0.3
2017-02-23,66921.5,1309.05,2017,2,2,0.3
2017-02-23,59307.3,1281.85,2017,2,2,0.3
2017-02-24,11798.5,1270.78,2017,2,2,0.3
2017-02-24,20633.3,1275.21,2017,2,2,0.3
2017-02-25,4522.7,1306.17,2017,2,2,0.3
2017-02-25,49183.3,1292.87,2017,2,2,0.3
2017-02-27,25639.2,1254.46,2017,2,2,0.3
2017-02-28,63483.6,1265.5,2017,2,2,0.3
2017-02-28,36954.2,1234.09,2017,2,2,0.3
2017-03-01,44561.0,1228.78,2017,3,3,87.8
2017-03-01,20250.6,1214.05,2017,3,3,87.8
2017-03-02,46222.2,1213.61,2017,3,3,87.8
2017-03-02,56088.2,1231.33,2017,3,3,87.8
2017-03-03,13793.3,1191.22,2017,3,3,87.8
2017-03-03,19187.2,1194.69,2017,3,3,87.8
2017-03-04,4850.7,1201.86,2017,3,3,87.8
2017-03-04,42375.6,1211.05,2017,3,3,87.8
2017-03-06,17503.9,1196.97,2017,3,3,87.8
2017-03-07,25199.9,1243.67,2017,3,3,87.8
2017-03-07,44813.4,1229.84,2017,3,3,87.8
2017-03-08,24587.7,1262.97,2017,3,3,87.8
2017-03-08,19643.5,1275.62,2017,3,3,87.8
2017-03-09,37705.1,1256.64,2017,3,3,87.8
2017-03-09,42997.3,1262.23,2017,3,3,87.8
2017-03-10,8143.9,1192.86,2017,3,3,87.8
2017-03-10,20821.7,1226.88,2017,3,3,87.8
2017-03-11,4606.7,1280.04,2017,3,3,87.8
2017-03-11,39466.0,1248.64,2017,3,3,87.8
2017-03-13,23823.2,1215.93,2017,3,3,87.8
2017-03-14,39030.2,1151.42,2017,3,3,87.8
2017-03-14,57157.6,1190.18,2017,3,3,87.8
2017-03-15,20567.6,1166.01,2017,3,3,87.8
2017-03-15,23011.0,1190.1,2017,3,3,87.8
2017-03-16,56386.9,1176.87,2017,3,3,87.8
2017-03-16,41255.4,1179.15,2017,3,3,87.8
2017-03-17,22357.7,1171.82,2017,3,3,87.8
2017-03-17,13248.1,1180.3,2017,3,3,87.8
2017-03-18,41518.6,1189.22,2017,3,3,87.8
2017-03-18,5740.1,1267.33,2017,3,3,87.8
2017-03-20,15520.2,1183.37,2017,3,3,87.8
2017-03-21,32554.7,1174.34,2017,3,3,87.8
2017-03-21,42502.4,1194.62,2017,3,3,87.8
2017-03-22,26777.6,1174.79,2017,3,3,87.8
2017-03-22,31128.1,1202.11,2017,3,3,87.8
2017-03-23,49957.2,1187.9,2017,3,3,87.8
